UniversityID,Country,State/Province,BuildingID,BuildingName,Size,Type,BuiltYear,FCI (facility condition index),CRV (current replacement value),DMC (deferred maintenance cost),SystemCode,SystemDescription,SubsystemCode,SubsystemDescription,DescriptiveCode,ComponentDescription,WOID,WODescription,WOPriority,WOStartDate,WOEndDate,WODuration,PPM/UPM,LaborCost,MaterialCost,OtherCost,TotalCost,LaborHours,MinTemp.(°C),MaxTemp.(°C),Atmospheric pressure(hPa),Humidity(%),WindSpeed(m/s),WindDegree,Precipitation(mm),Snow(mm),Cloudness(%)
11,USA,Oklahoma,2,SERETEAN CENTER FOR THE PERFORMING ARTS,,,1912.0,,,,E10,Equipment,E1090,Other Equipment,E1090OEQ,General Other Equipment,16-0163490,SERETEAN CENTER FOR PERFORMING ARTS- THE TOILET PAPER DISPENSER IN THE 5TH STALL IS HANGING BY ONLY ONE SCREW.  PLEASE REPAIR OR REPLACE.  WATCH OUT FOR THE ONE ON THE OPPOSITE SIDE OF THE STALL WALL. THE INSTALLATION OF A NEW DISPENSER IN STALL 4.,,2015-09-09,,,PPM,109.18,0.0,,109.18,3.0,22.49458333333333,25.18041666666667,1014.4166666666666,81.41666666666667,2.6375000000000006,,16.3,0.0,
3,USA,Alaska,FS771,,,,,,,,E10,Equipment,E1010,Commercial Equipment,E1010APP,Appliances,UAF12-0009438,LAUNDRY RM: REPAIR WASHING MACHINE #3,3-EXPEDITED,2011-10-05,,,PPM,202.5,440.27,0.0,642.77,2.5,-1.2379166666666668,1.0304166666666663,1000.5833333333334,77.5,0.5791666666666666,16.666666666666668,0.0,0.0,45.833333333333336
3,USA,Alaska,FS911,,,,,,,,D30,HVAC,D3090,Other HVAC Systems & Equipment,D3090OTH,General Other HVAC Systems & Equipment,UAF19-0015597,IAB GREENHOUSE ENV CHMBRS FIXED SEMIANN,4-PLANNED,2018-12-10 08:55:57.393,,,PPM,316.0,0.0,0.0,316.0,4.0,-21.421666666666667,-11.734166666666669,986.375,84.79166666666667,0.6633333333333332,27.08333333333333,0.0,0.15,62.083333333333336
11,USA,Oklahoma,265,UNIVERSITY COMMONS NORTH,,,2015.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,17-0246330,NCOM-0206A NCOM-0206A:  REPAINT ENTIRE ROOM - OPENED PER CJ MOORE 6/29/17,,2017-06-29,,,PPM,0.0,0.0,,0.0,0.0,27.754166666666663,29.36375,1009.0,56.833333333333336,7.420833333333334,,0.0,0.0,
11,USA,Oklahoma,216,FIRE PROTECTION PUBLICATIONS OFFICE,,,1990.0,,,,D10,Conveying,D1010,Elevators & Lifts,D1010ELH,Elevator Hydraulic,19-0350328,CT-MEP LIFE SAFETY HYDRAULIC ELEVATOR MONTHLY INSPECTION [FIRE PROTECTION PUBLICATIONS OFFICE] ELEV. 0216 FIRE PROTECTION PUBLICATIONS OFFICE 100H E30498 HYDRAULIC,,2019-03-11,,,PPM,33.46,0.0,,33.46,0.75,6.850416666666667,9.620416666666667,1016.5416666666666,57.66666666666666,2.2725000000000004,,0.96,0.0,
11,USA,Oklahoma,255,ZINK-ALLEN HALL,,,2001.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,15-0128594,ZINK - CEILING REPAIRS DUE TO WATER LEAK ORIGINATING IN 300L,,2015-03-02,,,PPM,354.1,0.0,,354.1,11.0,-1.9495833333333328,0.0416666666666665,1029.5,76.54166666666667,2.9875000000000003,,0.0,0.0,
11,USA,Oklahoma,283,COWBOY MALL,,,2001.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010DRF,Drinking Fountain,18-0274238,WE ARE HAVING WATER ISSUES AT NOC CBM.  IT IS COMING OUT BROWN AND THE WATER FOUNTAINS ARE SPEWING OUT BROWN AS WELL.,,2017-10-24,,,UPM,132.73,0.0,,132.73,3.25,11.812083333333334,13.8425,1024.7083333333333,37.958333333333336,5.71875,,0.0,0.0,
11,USA,Oklahoma,170,WILLIAMS APARTMENTS - UNIT N-101,,,1966.0,,,,D90,General,D9090,Inspection,D9090PPM,Planned Preventive Maintenance,19-0324863,"101-005A FGSH CHECK OUT: 101-5:    HOOK UP RANGE, CHECK FOR PROPER OPERATION, MAKE FINAL INSPECTION FOR SAFETY ISSUES",,2018-09-10,,,PPM,116.64,0.0,,116.64,3.0,18.01916666666666,19.91416666666667,1016.5416666666666,75.66666666666667,2.270833333333334,,0.0,0.0,
11,USA,Oklahoma,684,WILLARD SPARKS BEEF RESEARCH CENTER,,,1999.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WFM,Water Flow Meter,16-0195754,0684WSBR - PLEASE OPEN A WORK ORDER TO INSPECT WATER METER FOR ACCURACY REGARDING WATER USAGE RISING EXPONENTIALLY AT WILLARD SPARKS BEEF CATTLE RESEARCH CENTER.,,2016-05-17,,,PPM,0.0,0.0,,0.0,0.0,14.715416666666664,16.709166666666665,1015.1666666666666,89.25,6.097916666666667,,15.39,0.0,
11,USA,Oklahoma,253,DAVIS HALL,,,2001.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",18-0256883,DAVIS HALL 0253 AIR HANDLER [DAVIS HALL] AH AIR HANDLER ROOM 308 PROPERTY 0253 DAVIS HALL,,2017-07-14,,,PPM,10.37,0.0,,10.37,0.27,27.98291666666667,30.65291666666666,1018.7083333333334,58.91666666666666,3.610416666666667,,0.0,0.0,
3,USA,Alaska,FS901,,,,,,,,D30,HVAC,D3090,Other HVAC Systems & Equipment,D3090OTH,General Other HVAC Systems & Equipment,UAF11-0005019,AHRB ENV CHMBRS FIXED ANN,3-EXPEDITED,2010-08-24,,,PPM,81.0,0.0,0.0,81.0,1.0,10.26,13.478750000000003,1019.5833333333334,59.29166666666666,0.8333333333333334,45.0,0.0,0.0,57.5
11,USA,Oklahoma,44,CLASSROOM,,,1951.0,,,,D50,Electrical,D5030,Communications & Security,D5030ASR,Alarm Siren,18-0272433,0044CLB - PLEASE CHECK ALARM ON HW PUMPS. **OPENED PER BRIAN SANDERS FOR PHONE CALL AFTER HRS. 10/11,,2017-10-11,,,PPM,15.86,0.0,,15.86,0.25,9.902500000000002,11.452916666666669,1023.5833333333334,75.16666666666667,1.5983333333333336,,0.0,0.0,
3,USA,Alaska,FS907,,,,,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,UAF15-0025078,MUSEUM RM 042: INVESTIGATE/REPAIR DOOR HARD TO UNLOCK WITH KEY.,3-EXPEDITED,2015-04-07 08:49:11.843,,,UPM,58.5,0.0,0.0,58.5,0.75,1.127916666666667,5.785416666666666,990.875,50.458333333333336,3.9875,49.16666666666666,0.0,0.0,66.66666666666667
11,USA,Oklahoma,44,CLASSROOM,,,1951.0,,,,D20,Plumbing,D2090,Other Plumbing Systems,D2090AIC,Air Compressor,21-0424589,CLASSROOM 0044 AIR COMPRESSOR QUARTERLY [CLASSROOM] AIR COMPRESSOR PROPERTY 0044 CLASROOM 000A,,2020-07-24,,,PPM,22.04,0.0,,22.04,0.5,27.63791666666667,29.95083333333334,1015.7916666666666,70.20833333333333,3.8958333333333326,,0.0,0.0,
11,USA,Oklahoma,0051A,NUCLEAR MAGNETIC RESONANCE LABORATORY,,,1996.0,,,,D30,HVAC,D3030,Cooling Generation Systems,D3030CON,"Condenser, Air-Cooled/Evaporative",15-0142720,"PLEASE OPEN A WO TO HVAC TO MAINTAIN THE AC EQUIPMENT FOR THE NMR LAB. INCLUDES INSIDE UNIT AND THE OUTSIDE CONDENSER. ASSIGN TO HAROLD JAMES. PRIORITY ""ROUTINE"".",,2015-04-29,,,PPM,134.08,0.0,,134.08,4.0,13.689583333333331,16.49,1017.4583333333334,65.875,2.5416666666666674,,0.0,0.0,
11,USA,Oklahoma,187,STEVENS APARTMENTS - UNIT S-73,,,1964.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010BES,"Bathtub, Enameled Steel",21-0431142,*AFTER HOUR REQUEST* JOANN W/ RES LIFE 405-744-8510   STEVENS 73 # 10   BATHTUB CLOGGED EVENING OP RICHARD,,2020-09-01,,,UPM,34.49,0.0,,34.49,0.75,21.962083333333336,25.082916666666662,1007.7083333333334,86.08333333333333,4.529166666666668,,17.93,0.0,
11,USA,Oklahoma,191,STEVENS APARTMENTS - UNIT S-72,,,1964.0,,,,D30,HVAC,D3040,Distribution Systems,D3040DEH,Dehumidifier & Control,19-0328774,"072-009A 72-9   REMOVE DEHIMIDIFIER ON OCT 11, 2018",,2018-10-10,,,PPM,38.88,0.0,,38.88,1.0,13.011666666666663,14.434999999999995,1011.9166666666666,74.75,4.1025,,1.3,0.0,
11,USA,Oklahoma,129,VILLAGE SUITES E AND F,,,2006.0,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020FLE,"Flood Light, Exterior",17-0215216,OUTSIDE OF VILLAGE E AND F THERE IS A PLASTIC LIGHT DOME THAT HAS BEEN BLOWN OVER AND IS MELTING THE PLASTIC. LOCATED IN THE NORTHWEST AREA BY THE VOLLEYBALL COURT.,,2016-09-14,,,PPM,52.34,544.1,,596.44,2.0,21.325,23.42458333333333,1020.0,82.45833333333333,2.1737500000000005,,0.48,0.0,
11,USA,Oklahoma,40,EDMON LOW LIBRARY,,,1948.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010PLA,Plaster,19-0344464,"LETTER FROM SIGNAGE IN ROOM 110A WAS REMOVED, LEAVING A SMALL ARE IN NEED OF PATCHING/PAINTING.",,2019-01-29,,,PPM,101.55,0.0,,101.55,2.5,-2.328333333333333,0.2941666666666669,1017.4583333333334,58.375,2.74375,,0.0,0.0,
11,USA,Oklahoma,124,BRUMLEY APARTMENTS - UNIT D1,,,1961.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WHT,"Water Heater, Condensing/Electric/Gas/Oil",21-0435906,BRUMLEY APARTMENTS 0124 WATER HEATER DEPARTMENT OF LABOR ANNUAL INSPECTION [BRUMLEY APARTMENTS - UNIT D1] WH WATER HEATER 02 BRUMLEY B124 D1 APT.2 PROPERTY 0124 BRUMLEY APARTMENTS - UNIT D1,,2020-10-02,,,PPM,0.0,0.0,,0.0,0.0,11.408333333333331,15.109583333333331,1022.875,54.75,2.962500000000001,,0.0,0.0,
11,USA,Oklahoma,127,VILLAGE SUITES HS,,,2006.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",19-0330191,VILLAGE B 0127 AIR HANDLERS [VILLAGE SUITES HS] AH AIR HANDLER B426 APT 426 PROPERTY 0127 HOUSING - JPI PHASE 1 BUILDING 1,,2018-10-12,,,PPM,19.44,0.0,,19.44,0.5,12.085833333333335,13.890833333333331,1016.625,78.125,2.6237500000000007,,13.190000000000005,0.0,
11,USA,Oklahoma,46,ADVANCED TECHNOLOGY RESEARCH CENTER,,,1997.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,18-0281555,ATRC 0046 FAN COIL UNIT [ADVANCED TECHNOLOGY RESEARCH CENTER] FCU FAN COIL UNIT FCU 110 PROPERTY 0046 ATRC 0337,,2017-12-15,,,PPM,0.0,0.0,,0.0,0.0,2.990833333333333,4.87375,1022.7916666666666,62.333333333333336,3.2929166666666663,,0.0,0.0,
11,USA,Oklahoma,262,ADAMS MARKET,,,2003.0,,,,D30,HVAC,D3040,Distribution Systems,D3040EXH,Exhaust Fan,17-0242177,ADAMS MARKET 0262 EXHAUST FAN/SUPPLY [ADAMS MARKET] SUPPLY FAN 03 ROOF PROPERTY 0262 ADAMS MARKET,,2017-04-07,,,PPM,9.11,0.0,,9.11,0.25,12.2325,15.625416666666665,1022.2916666666666,51.208333333333336,3.6745833333333344,,0.0,0.0,
3,USA,Alaska,FS410,,,,,,,,D30,HVAC,D3020,Heat Generation Systems,D3020HEX,Heat Exchanger,UAF07-0020884,PATTY CTR HEAT EXCHANGER SEMIANN,3-EXPEDITED,2007-03-19,,,PPM,67.0,0.0,0.0,67.0,1.0,-21.11,-18.091666666666672,1014.375,65.91666666666667,0.2749999999999999,23.33333333333333,0.0,0.0,31.58333333333333
11,USA,Oklahoma,197,SERETEAN WELLNESS CENTER,,,1990.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,18-0285569,WELLNESS CENTER 0197 FAN COIL UNIT [SERETEAN WELLNESS CENTER] FAN COIL- 197 FNCU20 100 PROPERTY 0197 SERETEAN WELLNESS CENTER,,2018-01-18,,,PPM,10.21,0.0,,10.21,0.25,-2.275,0.3937499999999999,1028.9583333333333,39.91666666666666,4.911666666666668,,0.0,0.0,
3,USA,Alaska,FS724,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SNK,Sink,UAF07-0006613,724B: REPAIR LEAKING FAUCET,3-EXPEDITED,2006-09-07,,,PPM,67.0,0.0,0.0,67.0,1.0,9.923749999999998,12.349999999999996,1008.4166666666666,65.625,1.0750000000000002,36.25,0.0,0.0,41.25
11,USA,Oklahoma,49,ANIMAL SCIENCES,,,1982.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020CLP,"Circulator Pump, Hot Water/Cold Water",18-0283115,LOCATE A VALVE AND POSSIBLY REPLACE A CIRCULATING PUMP MOTOR. **OPENED PER DUANE RAMSEY 1/2,,2018-01-02,,,PPM,169.17,0.0,,169.17,4.0,-9.836666666666664,-8.794583333333334,1038.3333333333333,49.458333333333336,1.9650000000000003,,0.0,0.0,
11,USA,Oklahoma,261,BOOKER-STINCHCOMB HALL,,,2003.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,17-0231743,BOOKER 105 AND 205 REPAIR ENTRY WALL IN BOTH APTS DUE TO LEAK FROM ABOVE UNITS.,,2017-02-07,,,PPM,811.24,15.54,,826.78,23.75,14.92416666666667,17.944583333333334,1002.7916666666666,43.083333333333336,3.316666666666666,,0.0,0.0,
3,USA,Alaska,FV099,,,,,,,,E10,Equipment,E1030,Vehicular Equipment,E1030VEH,General Vehicular Equipment,UAF17-0022551,E4461: PMI,4-PLANNED,2017-04-03 08:23:20.507,,,PPM,1190.0,690.56,0.0,1880.56,17.0,-1.102916666666667,1.9479166666666667,1010.0,65.875,2.25125,110.0,0.0,0.0,59.79166666666666
3,USA,Alaska,FS611,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SHW,"Shower, Head/Valve/Tile/Fiberglass/Terrazzo",UAF20-0019374,WHITAKER SHOWER DRAINS QUARTERLY,4-PLANNED,2020-02-17 08:15:55.517,,,PPM,0.0,0.0,0.0,0.0,0.0,-24.139166666666668,-16.910000000000007,1014.1666666666666,73.83333333333333,0.2583333333333333,2.9166666666666665,0.0,0.0,75.41666666666667
11,USA,Oklahoma,179,WEST APARTMENTS - UNIT S-88,,,1964.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,15-0147663,"088-009A WEST APARTMENT - 088-009 - FGSH CHECK OUT - RE CAULK AS NEEDED, TUB, SURROUND AND KITCHEN SINK",,2015-06-01,,,PPM,67.8,0.0,,67.8,2.0,18.35375,20.44833333333333,1019.0833333333334,76.08333333333333,2.0791666666666675,,0.21,0.0,
11,USA,Oklahoma,726,RESIDENCE - LAKE CARL BLACKWELL,,,,,,,D50,Electrical,D5030,Communications & Security,D5030PSY,Power Supply,16-0177165,"POWER OUTAGE AT DEER RUN, LAKE CARL BLACKWELL. CALLED ELEC. DISTRIBUTION NO ANSWER. CALLED DELYN DICKENS.",,2015-12-28,,,UPM,0.0,0.0,,0.0,0.0,-0.8708333333333335,0.6787499999999996,1009.3333333333334,96.58333333333331,8.858333333333329,,0.0,8.450000000000001,
11,USA,Oklahoma,186,STEVENS APARTMENTS - UNIT S-74,,,1964.0,,,,D30,HVAC,D3020,Heat Generation Systems,D3020FUR,"Furnace, Gas/Oil/Electric",17-0250642,STEVENS APARTMENTS - UNIT S-74 0186 FURNACE [STEVENS APARTMENTS - UNIT S-74] FURNACE APT. 208 STEVENS APARTMENTS - UNIT S-74,,2017-06-02,,,PPM,7.68,0.0,,7.68,0.2,20.5325,22.625416666666663,1016.0,73.33333333333333,3.695416666666667,,0.0,0.0,
11,USA,Oklahoma,293,UTILITIES TILE - 293,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020VND,"Valve, Non-Drain",21-0459082,"LOCATE WATER VALVE BOX,GAS VALVE BOX’S ,CHILL WATER VALVES BOX. PLEASE OPEN TO NORMAN HOWARD, JOSH YARBOROUGH AND BRADEN FIELDING.",,2021-04-14,,,PPM,647.22,0.0,,647.22,23.0,10.742916666666666,12.87,1020.5416666666666,68.91666666666667,3.580416666666666,,23.58,0.0,
11,USA,Oklahoma,70,WES WATKINS CENTER FOR INTERNATIONAL TRADE DEVELOPMENT,,,1990.0,,,,D30,HVAC,D3040,Distribution Systems,D3040EXH,Exhaust Fan,20-0411070,CITD 0070 EXHAUST FANS\SUPPLY FAN\RETURN FAN [WES WATKINS CENTER FOR INTERNATIONAL TRADE DEVELOPMENT] RF RETURN FAN 02 PROPERTY 0070 WEST WATKINS CENTER FOR INTERNATIONAL TRADE DEVELOPVENT ATSE,,2020-03-13,,,PPM,10.55,0.0,,10.55,0.25,10.384166666666667,12.394583333333337,1012.875,49.208333333333336,7.387499999999999,,1.83,0.0,
11,USA,Oklahoma,139,DEMAREE APARTMENTS - UNIT S-39,,,1962.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050ACO,Air Conditioner,20-0371313,"039-001A EMERGENCY: 039-001:  A/C NOT WORKING, FOUND WHILE DOING APT RELEASE INSPECTION.  DCD: 7/22/2019",,2019-07-22,,,UPM,0.0,2.85,,2.85,0.0,25.290000000000006,28.48833333333333,1016.1666666666666,68.83333333333333,5.9375,,1.59,0.0,
11,USA,Oklahoma,189,WEST APARTMENTS - UNIT S-83,,,1964.0,,,,,Unclassified,,Unclassified,,Unclassified,21-0422952,083-011A 83-011 - URGENT - DCD: 7/17/20 - PERFORM FINAL INSPECTION RELEASED 7/27/2020,,2020-07-24,,,UPM,0.0,0.0,,0.0,0.0,27.63791666666667,29.95083333333334,1015.7916666666666,70.20833333333333,3.8958333333333326,,0.0,0.0,
3,USA,Alaska,FR003,,,,,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020FLF,Fluorescent Lighting Fixture,UAF13-0022584,CHANDALAR 718A: RELAMP BOTH LIGHTS IN UPSTAIRS BATHROOM.,4-PLANNED,2013-03-18 16:22:55.063,,,PPM,228.0,0.0,0.0,228.0,3.0,-19.361666666666665,-9.070416666666668,1021.875,64.70833333333333,0.4066666666666667,35.416666666666664,0.0,0.0,48.25
3,USA,Alaska,FS982,,,,,,,,E10,Equipment,E1090,Other Equipment,E1090OEQ,General Other Equipment,UAF19-0005737,MURIE AED INSPECTION MONTHLY,4-PLANNED,2018-09-04 10:13:53.243,,,PPM,0.0,0.0,0.0,0.0,0.0,9.392499999999998,10.683750000000002,1023.4583333333334,79.29166666666667,2.6583333333333337,214.5833333333333,0.5,0.0,83.125
11,USA,Oklahoma,65,DRUMMOND HALL,,,1966.0,,,,C30,Interior Finishes,C3020,Floor Finishes,C3020VTF,Vinyl Tile Flooring,18-0273146,DRUM-BUILDING DRUM - ELEVATOR # 3 HAS PAINT ON THE FLOOR.,,2017-10-16,,,PPM,28.81,0.0,,28.81,0.75,11.007916666666668,13.107499999999996,1029.25,66.70833333333333,1.5508333333333335,,0.0,0.0,
3,USA,Alaska,FS504,,,,,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010SHE,"Sheetrock, Stippled/Unstippled",UAF16-0021046,"CONSTITUTION HALL POST OFFICE: INSTALL FLOORING, PAINT AND CUT HOLE IN WALL.  RELOCATE ELECTRICAL._x000D_
_x000D_
**MTC PER BILL COX.",4-PLANNED,2016-02-26 15:49:05.307,,,PPM,0.0,0.0,0.0,6966.19,0.0,-6.259166666666666,1.2499999999999996,999.125,84.5,2.3458333333333337,86.25,0.0,0.0,44.79166666666666
3,USA,Alaska,FS983,,,,,,,,D30,HVAC,D3060,Controls and Instrumentation,D3060THE,Thermostat,UAF20-0001631,"STANDBY: VIROLOGY RM 000U4: WARM AT 87 DEGREES._x000D_
_x000D_
COMPLETION NEEDED.",2-URGENT,2019-07-15 09:45:08.270,,,UPM,721.5,306.01,0.0,1027.51,9.25,16.970416666666665,20.46083333333333,1006.9583333333334,67.16666666666667,1.4625000000000004,55.41666666666666,1.62,0.0,38.083333333333336
3,USA,Alaska,FS505,,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WSF,Water Softener,UAF20-0003821,"WD CTR WATER SOFTENERS CHECK SALT AND HARDNESS-  TWICE WEEKLY_x000D_
**THIS WORK ORDER HAS REQUIRED DATA ENTRY**",4-PLANNED,2019-08-16 14:25:17.497,,,PPM,234.0,0.0,0.0,234.0,3.0,11.370416666666666,13.420000000000002,1019.25,92.70833333333331,2.820833333333334,183.75,17.189999999999998,0.0,89.375
11,USA,Oklahoma,41,NORTH CLASSROOM,,,2009.0,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,16-0199039,"0041NCLB - THE AUDITORIUM DOOR CLOSEST TO THE ELEVATOR, LOCATED ON THE STONE FLOOR WILL NOT CLOSE PROPERLY.",,2016-06-08,,,PPM,23.49,0.0,,23.49,0.75,23.85416666666667,26.83541666666666,1013.5416666666666,61.41666666666666,3.761666666666667,,0.0,0.0,
3,USA,Alaska,FS754,,,,,,,,C30,Interior Finishes,C3099,General,C3099PPM,Planned Preventive Maintenance,UAF19-0014310,"HESS VILLAGE: 754H: ORDER RANGE FOR UNIT AND INSTALL _x000D_
WHEN FLOORING IS REPLACED._x000D_
VACANT, DESIRED COMPLETION THURS 12/20/18 FOR SCHEDULED OCCUPANCY 1/1/19",4-PLANNED,2018-11-29 16:52:07.283,,,PPM,474.0,601.69,0.0,1075.69,6.0,-10.590833333333332,-7.966666666666668,1005.9166666666666,92.125,0.6208333333333332,112.5,0.0,0.0,90.0
2,USA,California,9862,,,,,,,,D30,HVAC,D3020,Heat Generation Systems,D3020GBO,Gas Boiler,YNG_RD18088126,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2018-02-08 09:01:00,,0.0,PPM,680.58,211.98,,892.5600000000001,11.94,16.365,19.804166666666667,1020.0833333333334,27.70833333333333,2.2575000000000003,97.54166666666669,0.0,0.0,1.0
11,USA,Oklahoma,75,BARTLETT INDEPENDENT LIVING LABORATORY,,,1949.0,,,,D40,Fire Protection,D4010,Sprinklers,D4010FAC,Fire Alarm Control Panel,21-0431133,CT-MEP FIRE ALARM SYSTEMS SEPTEMBER ANNUAL [BARTLETT INDEPENDENT LIVING LABORATORY] FACP-BARTLETT INDEPENDENT LIVING LABORATORY,,2020-08-31,,,PPM,275.88,0.0,,275.88,6.0,27.36708333333333,30.569166666666664,1004.9583333333334,64.5,4.408333333333332,,10.99,0.0,
11,USA,Oklahoma,37,POWER PLANT,,,1948.0,,,,D30,HVAC,D3020,Heat Generation Systems,D3020PAF,Pipe & Fittings,17-0217145,"STEAM PRODUCTION: STEAM CALCULATION ON THE 5"" LINE",,2016-09-27,,,PPM,13.26,0.0,,13.26,0.5,15.99833333333334,18.041666666666668,1020.125,67.54166666666667,2.061666666666667,,0.0,0.0,
2,USA,California,5,,,,,,,,D30,HVAC,D3060,Controls and Instrumentation,D3060HVA,HVAC Control Panel,C_PLANT18111952,BMS: TEMPERATURE/HUMIDITY OUT OF RANGE,2-URGENT,2018-07-09 16:47:00,,0.0,UPM,593.94,2298.03,,2891.9700000000003,10.42,27.632083333333338,30.20458333333333,1013.25,38.66666666666666,3.0800000000000005,151.0,0.0,0.0,1.0
3,USA,Alaska,UAF VEHICLE MTC,,,,,,,,E10,Equipment,E1030,Vehicular Equipment,E1030VEH,General Vehicular Equipment,UAF08-0019885,FS UTILITIES VEHICLES PMI & IM TESTS,3-EXPEDITED,2008-03-07,,,PPM,99.0,3.99,0.0,102.99,1.5,-0.9295833333333332,2.1491666666666664,990.875,63.16666666666666,2.366666666666667,79.16666666666667,0.0,0.0,71.66666666666667
3,USA,Alaska,FS983,,,,,,,,D20,Plumbing,D2030,Sanitary Waste,D2030PAF,Pipe & Fittings,UAF16-0009511,VIROLOGY PENTHOUSE: INVESTIGATE POSSIBLE LEAK.,3-EXPEDITED,2015-10-07 13:13:15.683,,,UPM,0.0,0.0,0.0,0.0,0.0,-1.6024999999999998,1.4679166666666663,1009.3333333333334,78.54166666666667,1.729166666666667,26.25,0.0,0.0,51.66666666666666
11,USA,Oklahoma,113,FACILITIES MANAGEMENT ADMINISTRATION,,,1975.0,,,,,Unclassified,,Unclassified,,Unclassified,18-0300365,INSTALL SECOND DRIVE ON MEETING COMPUTER,,2018-05-02,,,PPM,0.0,0.0,,0.0,0.0,23.65416666666667,25.22874999999999,1011.625,66.66666666666667,7.707500000000002,,0.55,0.0,
11,USA,Oklahoma,92,COLVIN RECREATION CENTER,,,1969.0,,,,D10,Conveying,D1010,Elevators & Lifts,D1010ELH,Elevator Hydraulic,20-0399090,CT-MEP LIFE SAFETY HYDRAULIC ELEVATOR MONTHLY INSPECTION [COLVIN RECREATION CENTER] ELEV. 0092 COLVIN RECREATION CENTER 003 E30844 HYDRAULIC,,2019-12-19,,,PPM,22.8,0.0,,22.8,0.5,3.285833333333333,6.992916666666667,1019.0416666666666,39.083333333333336,3.4520833333333343,,0.0,0.0,
11,USA,Oklahoma,38,BENNETT HALL,,,1948.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010TWB,Toilet & Wash Basin,16-0162095,BEN-E131A THE TOILET TANK NO LONGER FILLS WITH WATER AFTER FLUSHING THE PROBLEM STARTED FRIDAY EVENING. THANKS  D.C.D.  9/01/15,,2015-08-31,,,UPM,42.38,0.0,,42.38,1.25,24.972916666666663,28.085000000000004,1014.375,69.08333333333333,4.041666666666668,,0.0,0.0,
3,USA,Alaska,FS505,,,,,,,,D20,Plumbing,D2030,Sanitary Waste,D2030PAF,Pipe & Fittings,UAF11-0025673,RM 207F: INVESTIGATE METHANE SMELL,3-EXPEDITED,2011-05-06,,,PPM,202.5,0.0,0.0,202.5,2.5,5.060833333333334,7.880833333333335,1006.5416666666666,37.41666666666666,2.1000000000000005,94.16666666666669,0.0,0.0,25.83333333333333
11,USA,Oklahoma,92,COLVIN RECREATION CENTER,,,1969.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020CLP,"Circulator Pump, Hot Water/Cold Water",21-0447517,COLVING CENTER 0092 DISTRIBUTION PUMP [COLVIN RECREATION CENTER] PU PUMP TAGGED 092 PU10 000X,,2021-01-15,,,PPM,22.04,0.0,,22.04,0.5,3.744166666666666,5.840000000000001,1013.8333333333334,39.41666666666666,6.840416666666669,,0.0,0.0,
3,USA,Alaska,FS733,,,,,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,UAF08-0016278,SB: MAIN DOOR TO HALL WILL NOT SHUT,1-EMERGENCY,2008-01-22,,,PPM,65.0,0.0,0.0,65.0,0.0,-8.879166666666663,-0.2383333333333331,1008.875,85.79166666666667,0.9583333333333334,47.91666666666666,0.0,0.0,74.375
2,USA,California,10,,,,,,,,D10,Conveying,D1010,Elevators & Lifts,D1010WCL,Wheel Chair Lift,IMSS18128822,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2018-10-26 11:48:00,,0.0,PPM,13.44,0.0,,13.44,0.42,19.279166666666665,22.38583333333333,1016.0416666666666,59.333333333333336,1.8400000000000003,122.16666666666669,0.0,0.0,1.0
